user screen name,att,RT?
23_jvargas,['HOMEBOY187_'],retweet
HeavyMetalRulz,[],tweet
AntiSoc15951186,['charliekirk11'],retweet
betocreativo,[],tweet
leivm_academic,['BenedicteBull'],retweet
fantazmagorico,['thehill'],retweet
socialtoot,"['TeaPartyNevada', 'MailOnline']",retweet
sam_doucette,"['deeg25', 'realDonaldTrump']",retweet
talktonnamdi,[],tweet
Lunabritez10,"['Florrr_Pereyra', 'agustinXali']",retweet
RanchDressingTN,['Bornabrit1'],retweet
GasconAnna,['vicenews'],retweet
Chaponecto,['themendiii'],tweet
notiro03,['tedcruz'],tweet
s_macca02,['johncardillo'],tweet
soyre14,['AntiTelevisaMx'],retweet
nestorarita_,[],tweet
BaronKarza66,['tedcruz'],tweet
lafranciepants,['tedcruz'],tweet
edlongii,['EdKrassen'],tweet
MaganaAllisson,"['monerorape', 'Milenio']",retweet
Jose_Dubreuil,['pirecao_99'],retweet
southernkimmy,['tedcruz'],tweet
toriin90,['adamcbest'],retweet
kerrigankiley,['HOMEBOY187_'],retweet
Benijrez,"['monerorape', 'Milenio']",retweet
Barkforlove1,['grantstern'],tweet
lukebrags,['HOMEBOY187_'],retweet
Cab_Negro_90,"['yustedqueopina', 'FelipeCalderon']",retweet
Angeles_101,['HOMEBOY187_'],retweet
dniel_montes,"['Miriam_Junne', 'FelipeC']",retweet
MauriceCasna,['Mediapart'],tweet
GuillermoCinta,[],tweet
MaggieDeg4,['MollyJongFast'],retweet
PBPoliticsFins,[],tweet
BarefootChris46,['johncardillo'],tweet
angie_spica,"['jordanfish', 'Free_Ross']",retweet
Twistedankle3,['SafetyPinDaily'],retweet
DeplorableTere1,['thehill'],retweet
jorama01,['dcabellor'],tweet
INSubcontinent,[],tweet
tigerillini,"['SenTedCruz', 'BreitbartTexas']",tweet
plmyers,['SenTedCruz'],retweet
tonyStarTovar,['YouTube'],tweet
CMontc,['guardianworld'],retweet
aldinahodzic_,['_pachecoJA'],retweet
DianneCannis9,"['thomesinc', 'SenTedCruz', 'Senat']",retweet
Eder_Cisneros18,['rgomezjunco'],retweet
md467,['CovfefeGun'],retweet
frostisattva,['SenSanders'],tweet
patricialaf,['HOMEBOY187_'],retweet
PresleyTiger,['charliekirk11'],retweet
powergirl1000,['HassNassar'],retweet
TRossevelt,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
THawk23055136,['DGPurser'],retweet
almosa75,[],tweet
DeplorableTere1,"['SenTedCruz', 'CBSPolitics']",retweet
AFPMakingof,['afpfr'],retweet
JorgeSa78954446,['zolliker'],retweet
transdocnoticia,[],tweet
dcon501,['MollyJongFast'],retweet
fl33480,['Excelsior'],retweet
juanjo_circulos,['Oswaldo__Zavala'],retweet
bbyhoneyhaz,[],tweet
MXHuguito,"['monerorape', 'Milenio']",retweet
DeplorableTere1,"['SenTedCruz', 'BreitbartTexas']",tweet
yolagury,['AntiTelevisaMx'],tweet
AGerberBaby,"['ImabitcSumtimes', 'SenTedCruz']",retweet
joejoe80495073,"['ROCKONOHIO', 'buzzman888', 'tedcruz', 'realDonaldTrump']",retweet
Swedeman13,[],tweet
cstarlady,['in_pubs'],retweet
jdrosales,['elcitizen'],retweet
ARACELY79597755,"['monerorape', 'Milenio']",retweet
TRossevelt,"['TheDemCoalition', 'DonaldJTrumpJr']",tweet
MrASTM,"['buzzman888', 'tedcruz']",tweet
luisffierro,['SophyCh_E'],retweet
LeeW274,['realDonaldTrump'],tweet
jhoncas67625440,['HassNassar'],retweet
young_simbahh21,['HOMEBOY187_'],retweet
auntsuesc,['MollyJongFast'],retweet
DocDiction,"['kerpen', 'realDonaldTrump', 'tedcruz']",tweet
herrera_perlaa,['Martin_cudi'],retweet
PETTRY63,['RafaNietoLoaiza'],retweet
jdawgatx,['HOMEBOY187_'],retweet
Italianmike,['TXbonniejean'],retweet
yeahthatsmani_,['HOMEBOY187_'],retweet
brendaa0710,['HOMEBOY187_'],retweet
tdillner,['grantstern'],tweet
Closer1775,['Landslide1973'],retweet
joyce_jam1209a,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
tylerlking,['thehill'],tweet
Santiag91414373,['AntiTelevisaMx'],tweet
TelemundoAustin,[],tweet
CanuckCognizant,['EdKrassen'],tweet
ClarkBrenda0214,"['jeffking1976', 'tedcruz']",tweet
DeplorableTere1,"['SenTedCruz', 'dail']",retweet
Sanpedro351,['SophyCh_E'],retweet
Tommy8668,['EdKrassen'],tweet
Indiochild,['latimes'],retweet
1PissedOffTiTi,"['gbroh10', 'senatemajldr', 'SenateGOP', 'S']",tweet
gilbertogmezg,['fisgonmonero'],retweet
Soledad_Haren,['PressSec'],tweet
ulisespraz,['monerorape'],retweet
prengerkfp,['tedcruz'],tweet
loonyberg,['grantstern'],tweet
PETTRY63,"['K_Ibarguen', 'JEP_Colombia']",retweet
ClarkBrenda0214,['tedcruz'],tweet
welt,['OlafGersemann'],retweet
sbarberena1,['AOCpress'],retweet
Chris_A10_USA,"['RodStryker', 'tedcruz']",tweet
e_newsUS,[],tweet
ManuelTalaman14,['nacholozano'],tweet
mtmckissick53,['DGPurser'],retweet
dwnreport,[],tweet
montielfo,['carolina_rocha_'],retweet
KingWoodrow,['HOMEBOY187_'],retweet
Jaysin13,"['billsfanmonica', 'RadioBrett', 'rogerontheradio', 'JPOnYourRadio']",tweet
BeckyDRitchie,"['PantherEyez7', '', 'king']",retweet
griff_kun,"['jordanfish', 'Free_Ross']",retweet
AllenPla427,['TheSharpEdge1'],retweet
thedeepmedia,['NXIVMNews'],retweet
noticiaspv,[],tweet
S_shine57,['mrwalsh__'],tweet
ravazquez44,['AltStardust'],retweet
ImaWorldWatcher,['GoogleNews'],tweet
KevGuzzy,['HOMEBOY187_'],retweet
LongJunebug793,"['kerpen', 'realDonaldTrump', 'tedcruz']",tweet
nancy41557,['BigStick2013'],retweet
mrpinktv,['HOMEBOY187_'],retweet
Richard02597852,['CiroGomezL'],retweet
MyNBC5,[],tweet
johnsweeney15,[],tweet
spzamor,['charliekirk11'],retweet
Rockthevote2018,['EdKrassen'],tweet
GeorgeCederholm,['in_pubs'],retweet
GabbyEnsey,['weismanjake'],tweet
hieremies,['adamcbest'],retweet
GogaKeith,"['monerorape', 'Milenio']",retweet
_MariaBetty,['WDeanShook2'],retweet
TrumpFL,['SenTedCruz'],retweet
Marion94862795,['nw_nicholas'],retweet
MarilynB777,['tedcruz'],tweet
trydagata,"['SenTedCruz', 'CBSPolitics']",retweet
mndozaj24,['HOMEBOY187_'],retweet
CarolRomine16,['SenTedCruz'],retweet
ReneeVoiceBrand,['latimes'],retweet
16WAPTNews,[],tweet
tjcarib82,"['monerorape', 'Milenio']",retweet
daniramv,"['monerorape', 'Milenio']",retweet
RaulGap85,['DoliaEstevez'],retweet
Alli673,[],tweet
SusanGarren,['nytimes'],retweet
xavierflocka,['HOMEBOY187_'],retweet
Simply_Louisa,[],tweet
PCUnitedPage,[],tweet
MichaelMikan,['JulianFMartinez'],retweet
Ancianoabogados,"['monerorape', 'Milenio']",retweet
pakovasquez,['KentBrockmanMX'],tweet
saleelsoltv,['ElOpinadorTV'],tweet
LuisDada3,['SophyCh_E'],retweet
PETTRY63,['CARLOSFMEJIA'],tweet
VSXViralSpiral,['eldiariodedross'],retweet
JaaaaiMarie,['HOMEBOY187_'],retweet
elcerve0,['adamcbest'],retweet
Joselui96555030,['fisgonmonero'],retweet
keithHenderson1,['tedcruz'],tweet
castrocities,['nncattan'],retweet
wgbradbury,['tedcruz'],tweet
evhendee1950,['charliekirk11'],retweet
maaaanny_99,['HOMEBOY187_'],retweet
inglesconmike,[],tweet
_ayoosamm,"['ShannonJessie', 'ShannadeJenee']",tweet
notbrandar,['realDonaldTrFan'],retweet
prjedi69,['bjcreigh'],retweet
BitcoinFan7,"['jordanfish', 'Free_Ross']",retweet
katlyn214,['SenTedCruz'],retweet
estrawduh,['HOMEBOY187_'],retweet
LaneLeisa,['bjcreigh'],retweet
DonnaMc60424639,"['Lindalu827', 'mrwalsh__']",retweet
Moreshortflsh,['tedcruz'],tweet
isamorc,['GraafiaMM'],retweet
Scoegotti3,['FrowningCosby'],retweet
BigTicketTB,['HOMEBOY187_'],retweet
acbmaclean,[],tweet
danspena,['realDonaldTrump'],tweet
jetrotter,"['SenTedCruz', 'CBSPolitics']",retweet
NC_FurnitureGuy,['gspatton007'],retweet
icarbonparejai,[],tweet
PerroImpostor,['AristeguiOnline'],retweet
avery_mickler,['in_pubs'],retweet
ladibalo,['grantstern'],tweet
MaxiRod61702761,"['EliRuiz27011988', 'DeniseMaerker']",retweet
AURGradSchool,[],tweet
lorenza_olivas,['SenTedCruz'],retweet
jorgeluisakira,"['monerorape', 'Milenio']",retweet
castrocities,['nncattan'],tweet
_MariaBetty,"['ThereseOSulliv2', 'PwrCane1', 'Big_crusher1000', 'GracieLovesUSA', 'Feisty_FL']",retweet
Chaponecto,['Miitiic_'],tweet
BurrRylee,['HOMEBOY187_'],retweet
NuniSasYu,['MailOnline'],tweet
cjcole1985,['CovfefeGun'],retweet
Avelemor,"['Miriam_Junne', 'FelipeC']",retweet
guzmanb,['SenTedCruz'],tweet
emendezalvarez,['El_Universal_Mx'],tweet
LongJunebug793,['RagingGayCons'],retweet
RamoneMac,['liliilvolitacn1'],retweet
sylvainegue,[],tweet
JohnGor77222373,['Alzer_One'],retweet
SirVantes137,['adamcbest'],retweet
diannemitchell,"['realDonaldTrump', 'DonaldJTrumpJr', 'EricTrump', 'TomFitton', 'JaySekulow']",tweet
LoreCuzco,['AFPespanol'],retweet
MariamWatt,['MollyJongFast'],retweet
katlyn214,['SenTedCruz'],retweet
martapaolaa_,['daniela_florezz'],retweet
PatriciaSBear,['tedcruz'],tweet
Susannapotter13,['tedcruz'],tweet
coronationfail,['Landslide1973'],retweet
benbrowne_,"['jordanfish', 'Free_Ross']",retweet
MarmitoMaria,['OtroMundoMD'],retweet
boonie_kevin,"['ImabitcSumtimes', 'SenTedCruz']",retweet
smugmegu,"['jordanfish', 'Free_Ross']",retweet
theplugscousin_,['adamcbest'],retweet
rselshadday32,['HassNassar'],retweet
seattlevandal,['clmazin'],tweet
aligiarc,['BigStick2013'],retweet
gmarg70,['ElyangelicaNews'],retweet
Chaponecto,['xXPlaZaxX'],tweet
spotswoode,"['SenTedCruz', 'BreitbartTexas']",tweet
PrissNation_13,[],tweet
Lillianlm2,['ScottPresler'],tweet
thatsqueensnark,"['Barracuda_Bella', 'SenTedCruz', 'SenateGOP']",retweet
angel1toledano,['fisgonmonero'],retweet
Laclanta,['HOMEBOY187_'],retweet
LaurenLaCapra,[],tweet
AdoptnAz,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
ogcoffeethatpay,['terrymcooper1'],tweet
AlLytle1,"['Boyd_2650', 'SenTedCruz']",retweet
Angelinarinconv,[],tweet
Trace_Ely,['HOMEBOY187_'],retweet
djdannywright,[],tweet
Simply_Louisa,"['PlaysTrumpCard', 'LindaSuhler', 'SpeakerPelosi']",tweet
Ozetty,['tedcruz'],tweet
gilbertogmezg,"['monerorape', 'Milenio']",retweet
cme7777,['MollyJongFast'],retweet
magiiiicmike_,['SoMexicans'],retweet
price1000000,['tedcruz'],tweet
ShivesSteven,['Landslide1973'],retweet
JosAntonioYaezA,"['monerorape', 'Milenio']",retweet
SabuesoDigital_,[],tweet
acento_el,['ConsultaPara'],retweet
OlafGersemann,[],tweet
scm021374,['charliekirk11'],retweet
CANAL44TV,[],tweet
BlueelvisEric,"['WayneDupreeShow', 'tedcruz']",retweet
KeepTexasRed83,['BreitbartTexas'],retweet
richholland4,['montegue_hardy'],tweet
JohnDePetroshow,['DailyMail'],tweet
JohnAng35537560,['grantstern'],tweet
PatriottDefense,['tedcruz'],tweet
ogcoffeethatpay,['tedcruz'],tweet
ElaineTorreneg1,['HassNassar'],retweet
AnnaAlbo2,['mtruzmanp'],retweet
santi_pnt2000,"['keegan_hamilton', 'vicenews']",tweet
VozDiasporaSV,[],tweet
lillyuzumaki,['HOMEBOY187_'],retweet
hautcat,[],tweet
lvalmanaq,['DiegoPetersen'],retweet
wgbradbury,['tedcruz'],tweet
aqueerview,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
YyVolti,"['zeta_once', 'jusapol', 'sanchezcastejon']",tweet
ideamachineim,"['ideamachineim', 'tedcruz']",tweet
ConawayArlene,[],tweet
ezrijazim,"['Miriam_Junne', 'FelipeC']",retweet
Lakerat24,['Landslide1973'],retweet
montanaro_debra,['EdKrassen'],tweet
AraPalacios__RT,['DoliaEstevez'],retweet
kriptonica87,['SenTedCruz'],retweet
AirBnBDiary,['Jake_Vig'],tweet
slsw49,['realDonaldTrump'],tweet
ThorntonMcEnery,[],tweet
danny_stclair,['HOMEBOY187_'],retweet
richholland4,['LeslieMTaylor1'],retweet
psikik_jmills,"['wvufanagent99a', 'SenTedCruz']",tweet
Nigel716,[],tweet
nelsy_57,"['ObservadBinario', 'dcabellor']",retweet
RobJohnson999,['nw_nicholas'],retweet
enescla,['SophyCh_E'],retweet
Franacegroup,[],tweet
ReuterNopaltzin,"['JoseCardenas1', 'EPN']",tweet
Mecton_,['AFPespanol'],retweet
dannymacx18,['StoolMilmore'],retweet
katlyn214,"['ROCKONOHIO', 'buzzman888', 'tedcruz', 'realDonaldTrump']",retweet
MichaelSHubbar1,['tedcruz'],tweet
Rwinsocal,['bjcreigh'],retweet
chavez4977,['thehill'],tweet
TiffanyGrantom,['charliekirk11'],retweet
TenecelaMonica,['FelipeCalderon'],tweet
PEGON_1,['El_Universal_Mx'],tweet
Buzz0091,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
zyiteblog,[],tweet
guiantlespy,['RafaNietoLoaiza'],retweet
TosinKnows,['UberFacts'],retweet
kw28cameroz,['johncardillo'],tweet
adaroot_ny,['MollyJongFast'],retweet
tahititom,['BreitbartNews'],tweet
sunshiney2u,['LionelMedia'],retweet
RomeSoWavy,['HOMEBOY187_'],retweet
zyiteblog,[],tweet
KAG4All,"['LNW4Trump', 'SenTedCruz', 'SenateGOP', 'POTUS']",retweet
youngskwi,"['jordanfish', 'Free_Ross']",retweet
DonnaMc60424639,['CovfefeGun'],retweet
PeteEarthling,"['TheDemCoalition', 'DonaldJTrumpJr']",tweet
C4rlo2Gonz4l3z,['HelenaVillarRT'],retweet
RonPolly,['MailOnline'],tweet
aguamielero78,['AntiTelevisaMx'],tweet
crewislife,['nytimes'],tweet
TCM4950,['Landslide1973'],retweet
brenoc4114,['cbsaustin'],retweet
GALILEO1956,['mariapia270903'],retweet
dasilvaandreaa,['_pachecoJA'],retweet
daggeredges,['RagingGayCons'],retweet
crewislife,['nytimes'],tweet
MWenrich1,['in_pubs'],retweet
DTSKD,['Newsweek'],retweet
sonparabailar,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
GabrielOandrew,['GenPenaloza'],retweet
RGPphotog,[],tweet
kriptonica87,['thehill'],retweet
conexioncarlosc,[],tweet
_MariaBetty,"['soybean52', 'YouTube']",retweet
Sumaya_Soubani,['EdKrassen'],tweet
JayAlfaroo,['tedcruz'],tweet
BeckyShockMay,['justinjm1'],tweet
beard_abeard,"['buzzman888', 'tedcruz']",tweet
BenteBirkeland,[],tweet
Its_Jessee,['HOMEBOY187_'],retweet
sonparabailar,"['M4G4G1RL', 'tedcruz']",tweet
Alejand64190090,"['monerorape', 'Milenio']",retweet
PSchweinstiger,['naomikaravani'],retweet
MarceDavilaPass,['AdrianzenEduard'],retweet
MilenioLaguna,[],tweet
EjeCentral,[],tweet
ruewhoo,['SenTedCruz'],retweet
Denise85060251,"['SenTedCruz', 'BreitbartTexas']",tweet
ShelbyLimbach,['rall_ibarra'],retweet
LovesFreedom17,['PantherEyez7'],tweet
duboischar,['EdKrassen'],tweet
omegadean96,['AlertsCharlotte'],tweet
sonparabailar,['tedcruz'],tweet
aguila10x,['oscar_froylan'],retweet
DJ_LSnoogie,[],tweet
PonderGratitude,"['Arkitect3301', 'tedcruz']",tweet
hautcat,['johncardillo'],tweet
BigObamas,[],tweet
gwn_2017,"['SenTedCruz', 'CBSPolitics']",retweet
_MariaBetty,"['diannemitchell', 'SebGorka', 'SaraCarterDC', 'tedcruz', 'IngrahamAngle']",retweet
ruewhoo,['SenTedCruz'],retweet
DougFarngalo,[],tweet
Cwispy2Trains,"['jordanfish', 'Free_Ross']",retweet
elsrinia,['bjcreigh'],retweet
ursusnero,['fisgonmonero'],retweet
Biedaboo,['tedcruz'],tweet
djeddieconclase,['AnonymissNegra'],retweet
Shaolin_718,"['ChapulinColoRed', '']",retweet
deapthree,['RagingGayCons'],retweet
MarciaBorst3,"['buzzman888', 'tedcruz']",tweet
maloguzmanvero,[],tweet
willam_bodden,['tedcruz'],tweet
RandyEllis7,['seanhannity'],tweet
JoelOro07345589,"['yustedqueopina', 'FelipeCalderon']",retweet
ArturoDZR14,"['monerorape', 'Milenio']",retweet
SANDMAN30k,['rall_ibarra'],retweet
LevyCrystal,['AntiTelevisaMx'],tweet
carcima,['HassNassar'],retweet
ZuesaryKitterns,[],tweet
keeganhearn1,['SafetyPinDaily'],retweet
sr_ingeniero,['callodehacha'],retweet
hugo14952,"['monerorape', 'Milenio']",retweet
WYVettelvr,"['BorderNarcotics', 'YouTube']",retweet
Cabrini24,[],tweet
ingjuanpis,['HassNassar'],retweet
bsarbsarsaspnc1,[],tweet
hfktanner,['Lyndie719'],retweet
edgar29956260,['AltStardust'],retweet
PonderGratitude,"['JasonR3ynolds', 'tedcruz']",tweet
DonnaMc60424639,"['DjLots3', 'Se']",retweet
Newyork922,[],tweet
TDKofGC,[],tweet
ALEJANDROBULA2,['SophyCh_E'],retweet
ALEJANDROBULA2,['LUISAM66046504'],retweet
BunkShaner,['johncardillo'],tweet
JosueAristi,['fisgonmonero'],retweet
biarasatamar,['Winston_Dunhill'],retweet
micheee24,['KieranRogers96'],retweet
micfuckabee,['MollyJongFast'],retweet
jpcrappie,['charliekirk11'],retweet
OGOriginalGoat,['latimes'],retweet
RBkLOPEZ6,['YouTube'],tweet
2000Jiggs,['Bornabrit1'],retweet
j_oshmoore,"['jordanfish', 'Free_Ross']",retweet
LauraButler6,"['FedNet', 'SenatorLeahy']",tweet
maggie79222399,"['SenTedCruz', 'CBSPolitics']",retweet
raulrojas1206,"['yustedqueopina', 'FelipeCalderon']",retweet
gwenyv2002,"['TheDemCoalition', 'DonaldJTrumpJr']",tweet
cuyler_edwards,"['CraigCo62', 'thinkprogress']",retweet
Johnny5w00d,['bobservant'],retweet
Patricia_Sanez,[],tweet
OliviaG31150407,"['anabarillas1', 'hecch']",retweet
jackacosta23,"['monerorape', 'Milenio']",retweet
Lady_Vi_2U,['barmore27'],retweet
AndresAS09,['JulianFMartinez'],retweet
ahuizotl70,"['AntiTelevisaMx', 'FelipeCalderon']",retweet
debbie_smisek,['AreYouManEnoug2'],retweet
SALINAS1980,['carolina_rocha_'],retweet
Lynn_Thinks,['DGPurser'],retweet
debmcdo,['tedcruz'],tweet
lavozdesl,[],tweet
dlbuff,['DGPurser'],retweet
LupitaMonluc,"['monerorape', 'Milenio']",retweet
pennyhmeow,['MollyJongFast'],retweet
VhiryBlue,"['JavierLopezDiaz', 'elpais_inter']",retweet
guiantlespy,['HassNassar'],retweet
lavozdesl,[],tweet
martnamaste,['RafaNietoLoaiza'],retweet
kramerreport,"['Libphobic', 'SenTedCruz']",retweet
jayshiro11,['realDonaldTrFan'],retweet
A92E,['AristeguiOnline'],retweet
OliviaG31150407,"['MaraJosRivera4', 'hecch', 'ThelmaAldanaGT']",retweet
nncattan,[],tweet
Tommy23586241,['charliekirk11'],retweet
JerkyLuv407,['HOMEBOY187_'],retweet
9876mede,['rgomezjunco'],retweet
AuntBettyeB,"['AuntBettyeB', 'SafetyPinDaily']",tweet
CPellageNCT15,['thehill'],retweet
racoccojr,['grantstern'],tweet
OliviaG31150407,['hecch'],retweet
FundyPerry,['JohnKingCNN'],tweet
elDaVIDAguilar,['fisgonmonero'],retweet
Lady_Vi_2U,"['M4G4G1RL', 'tedcruz']",tweet
linkayriccam,"['funder', 'TedCruz']",retweet
TheConduit76,['PressSec'],retweet
BabyLaneP,['realDonaldTrump'],tweet
TrumpsSouthHQ,[],tweet
padre__miguel,['NachoRgz'],retweet
loperslady10,['charliekirk11'],retweet
bottybotbotl,[],tweet
Lady_Vi_2U,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
DJ_LSnoogie,['CountyBrwnie'],tweet
Canal6Honduras,[],tweet
InfamousBGash,"['PressSec', 'PressSec']",tweet
Nfranzhovis,['pebbles9010'],retweet
GessyCazal,['elpais_america'],retweet
ExpansionMx,[],tweet
angp44,['tedcruz'],tweet
CELSOPEREZR,['NachoRgz'],retweet
josuenacionalis,['HassNassar'],retweet
nopeyonekenopey,"['ImabitcSumtimes', 'SenTedCruz']",retweet
sgtilltwtr,[],tweet
AuntBettyeB,['SafetyPinDaily'],tweet
SaveOur1st,['tedcruz'],tweet
descalantem,['LongoTierra'],retweet
LeticiaPalmaH,['AntiTelevisaMx'],tweet
stschei57,['protrumpuk'],retweet
Diario_deColima,[],tweet
MLetizia27,['alanfeuer'],tweet
RegeneracionPue,[],tweet
edertzompantzi,"['monerorape', 'Milenio']",retweet
BiologarosaRosa,"['monerorape', 'Milenio']",retweet
JuanCar72554328,['HassNassar'],retweet
Patrici57792936,['LaRealnoticia'],retweet
BlognificentB,['tedcruz'],retweet
TeaPartyNevada,['MailOnline'],tweet
TheLittleOne__,['HOMEBOY187_'],retweet
LissandroGarcia,['HOMEBOY187_'],retweet
_MariaBetty,"['fibarda', 'YouTube']",retweet
SantiagoDuqueL1,['RafaNietoLoaiza'],retweet
davidipr,['JulianFMartinez'],retweet
corona0082,['HOMEBOY187_'],retweet
suzyq228,['CNNPolitics'],tweet
MarciaS05990364,['in_pubs'],retweet
irmaGal42152528,['MXQNoticias'],retweet
RAMIREZ_C_JAIME,['RafaNietoLoaiza'],retweet
rachelliu6411,['DTinLosAngeles'],retweet
dotkennedy2,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
ImmoralReport,"['ProudTexanMAGA', 'tedc']",tweet
secundinoaries,[],tweet
cristinachapar3,"['monerorape', 'Milenio']",retweet
2cowboys4u,[],tweet
AliSOmari787,"['AbdullaAlami', 'AdamSchiff']",tweet
gilbertogmezg,['AntiTelevisaMx'],tweet
mcdam2,['funder'],tweet
TribunaSonora,[],tweet
NECN,[],tweet
yudyurbina1,['elcitizen'],retweet
mechellemccown,[],tweet
Independent,[],tweet
carreon_johnny,['HOMEBOY187_'],retweet
Alauren00,['realDonaldTrump'],tweet
LulligosG,['fisgonmonero'],retweet
venepress,[],tweet
NMnoticias,[],tweet
eldiarioInt,[],tweet
EnfoqueMty,[],tweet
KidKush479,['johncardillo'],tweet
Lady_Vi_2U,['grgbkr37'],retweet
MariaMelidaN,['JulianFMartinez'],retweet
Nickscheibs,['HOMEBOY187_'],retweet
nenanenita,['sandro_pozzi'],retweet
PETTRY63,['HassNassar'],retweet
jrjota4,['charoguerra'],retweet
Leopapeleo,['JulianFMartinez'],retweet
PinionApril,"['buzzman888', 'tedcruz']",tweet
Xaygula,['HOMEBOY187_'],retweet
artjorgens,['Bornabrit1'],retweet
QpasaenMazatlan,[],tweet
2dd8e3053eb8426,['ElyangelicaNews'],retweet
lovely_jennx33,['HOMEBOY187_'],retweet
alpiedeldeporte,[],tweet
adriOrduz_,['JulianFMartinez'],retweet
GoOctane,"['ImabitcSumtimes', 'SenTedCruz']",retweet
UriMera_132,['HdanielGparra93'],retweet
thatsqueensnark,"['gbroh10', 'senatemajldr', 'SenateGOP', 'S']",tweet
J56810831,['DGPurser'],retweet
LonewolfnDuke,"['deeg25', 'realDonaldTrump']",retweet
Cupcakes_News,[],tweet
NaborFelix,"['monerorape', 'Milenio']",retweet
nursektaylor,"['ImabitcSumtimes', 'SenTedCruz']",retweet
Carlos895642851,['PaisaTweets_'],retweet
MaxiRod61702761,"['DarkRAYAS', 'CiroGomezL']",retweet
e_consulta,[],tweet
Pedro9475,['charliekirk11'],retweet
DonnaDa29646204,['charliekirk11'],retweet
glengeen_,[],tweet
miguektai123,['eldiariodedross'],retweet
thinascua,"['monerorape', 'Milenio']",retweet
avvvila95,"['Milenio', 'ginaalvarezg']",tweet
_BabyDriver87_,"['jordanfish', 'CryptoCobain', 'Free_Ross']",tweet
townlecat,['pebbles9010'],retweet
JobieeKelly,['JonnyWard707'],retweet
maudim777,"['yustedqueopina', 'FelipeCalderon']",retweet
7Robertinho,['AristeguiOnline'],retweet
LindaSl03265905,"['JohnCornyn', 'SenTedCruz']",tweet
briimariee___,['HOMEBOY187_'],retweet
WaxyWex,['pebbles9010'],retweet
jaaannette,['daniela_florezz'],retweet
MichaelWinship,['MollyJongFast'],retweet
ramonaseals,['MSNBC'],tweet
thumppooh,['adamcbest'],retweet
RonHoward_dm,['nytimes'],retweet
JasonR3ynolds,['tedcruz'],tweet
momgladewater,['funder'],tweet
